row_id,order_id,order_date,days to ship,ship_date,order_status,category_id,category_dsc,sub_category_id,sub_category_dsc,item_number,item_dsc,item_brand,order_quantity,sales,unit_price,product_margin,customer_id,customer_first_name,customer_last_name,email_newsletter,city,state
20915,7863,7/16/2012,1,7/17/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,106,Luis,Reynolds,Yes,Greensboro,North Carolina
1231,1231,8/4/2013,1,8/5/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,208,Gerard,Ray,No,Gresham,Oregon
18815,5762,5/7/2014,0,5/7/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,108,Louis,Graham,Yes,Hampton,Virginia
21457,8405,6/10/2012,2,6/12/2012,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,108,Louis,Graham,Yes,Hampton,Virginia
3193,3193,2/24/2014,2,2/26/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,109,Frederik,Kim,No,Hartford,Connecticut
26880,15069,5/24/2015,0,5/24/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,110,Sebastián,Gonzales,Yes,Hayward,California
28806,17480,12/22/2015,1,12/23/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,111,Ondrej,Alexander,Yes,Henderson,Nevada
18153,5100,6/10/2014,1,6/11/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,3,$40.50,$13.50,0.45,111,Ondrej,Alexander,Yes,Henderson,Nevada
17068,7255,12/29/2014,0,12/29/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,3,$107.97,$35.99,0.32,111,Ondrej,Alexander,Yes,Henderson,Nevada
23298,17278,12/1/2015,0,12/1/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,112,Elias,Ramos,No,Hialeah,Florida
12870,527,12/16/2012,1,12/17/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,112,Elias,Ramos,No,Hialeah,Florida
9231,4284,3/27/2014,1,3/28/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,112,Elias,Ramos,No,Hialeah,Florida
11129,6182,12/18/2014,1,12/19/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,112,Elias,Ramos,No,Hialeah,Florida
25887,16749,12/10/2015,0,12/10/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,112,Elias,Ramos,No,Hialeah,Florida
12013,7066,12/28/2014,0,12/28/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,114,Luca,Griffin,Yes,Hollywood,Florida
26167,17047,12/16/2015,0,12/16/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,114,Luca,Griffin,Yes,Hollywood,Florida
17946,4893,4/24/2014,1,4/25/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,115,India,West,Yes,Honolulu,Hawaii
30225,16582,12/2/2015,1,12/3/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,118,Jake,Chavez,Yes,Huntsville,Alabama
2143,2143,5/20/2013,0,5/20/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,119,Joel,Gibson,Yes,Independence,Missouri
12634,291,5/6/2012,0,5/6/2012,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,3,$40.50,$13.50,0.45,119,Joel,Gibson,Yes,Independence,Missouri
28629,17267,12/31/2015,0,12/31/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,2,$50.00,$25.00,0.48,120,Stanislaw,Bryant,Yes,Indianapolis,Indiana
21270,14316,3/20/2015,0,3/20/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,122,Javier,Stevens,Yes,Irvine,California
29602,15767,4/26/2015,0,4/26/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,3,$75.00,$25.00,0.48,122,Javier,Stevens,Yes,Irvine,California
12507,7560,12/16/2014,0,12/16/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,123,Ander,Murray,No,Irving,Texas
17753,2993,5/24/2013,0,5/24/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,123,Ander,Murray,No,Irving,Texas
26600,17529,12/6/2015,0,12/6/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,123,Ander,Murray,No,Irving,Texas
29379,15452,5/24/2015,1,5/25/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,3,$75.00,$25.00,0.48,124,Pol,Ford,Yes,Jackson,Mississippi
5151,5151,4/27/2014,0,4/27/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,126,Joel,Owens,Yes,Jersey City,New Jersey
24200,14255,7/24/2015,0,7/24/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,126,Joel,Owens,Yes,Jersey City,New Jersey
9874,4927,4/18/2014,10,4/28/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,127,Roberto,Mcdonald,Yes,Joliet,Illinois
18049,4996,4/16/2014,0,4/16/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,127,Roberto,Mcdonald,Yes,Joliet,Illinois
25208,16023,4/26/2015,0,4/26/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,127,Roberto,Mcdonald,Yes,Joliet,Illinois
12071,7124,12/10/2014,0,12/10/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,128,Fabian,Harrison,No,Kansas City,Missouri
1394,1394,6/16/2013,1,6/17/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,128,Fabian,Harrison,No,Kansas City,Missouri
3776,3776,5/15/2014,1,5/16/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,128,Fabian,Harrison,No,Kansas City,Missouri
11381,6434,12/9/2014,2,12/11/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,128,Fabian,Harrison,No,Kansas City,Missouri
6896,6896,12/10/2014,0,12/10/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,128,Fabian,Harrison,No,Kansas City,Missouri
12068,7121,12/26/2014,0,12/26/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,130,Emil,Kennedy,No,Kent,Washington
21109,8057,5/14/2012,2,5/16/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,130,Emil,Kennedy,No,Kent,Washington
22965,16942,12/1/2015,0,12/1/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,1,$25.00,$25.00,0.48,130,Emil,Kennedy,No,Kent,Washington
30758,17294,12/2/2015,1,12/3/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,130,Emil,Kennedy,No,Kent,Washington
20745,13181,2/9/2015,1,2/10/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,131,Diego,Wells,No,Killeen,Texas
22719,16693,12/6/2015,0,12/6/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,1,$25.00,$25.00,0.48,133,Juho,Woods,Yes,Lafayette,Louisiana
7105,7105,12/31/2014,0,12/31/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,133,Juho,Woods,Yes,Lafayette,Louisiana
19418,6365,12/3/2014,2,12/5/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,134,Nathan,Mendoza,Yes,Lakeland,Florida
23910,13542,3/28/2015,3,3/31/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,135,Paul,Castillo,Yes,Lakewood,Colorado
27419,15773,8/18/2015,2,8/20/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,135,Paul,Castillo,Yes,Lakewood,Colorado
19742,6689,12/19/2014,1,12/20/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,136,Magnús,Olson,Yes,Lancaster,California
30562,17028,12/20/2015,1,12/21/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,2,$50.00,$25.00,0.48,137,Sota,Webb,Yes,Lansing,Michigan
4599,4599,5/19/2014,3,5/22/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,139,Jamie,Tucker,Yes,Las Cruces,New Mexico
17555,2795,5/20/2013,0,5/20/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,139,Jamie,Tucker,Yes,Las Cruces,New Mexico
2439,2439,12/8/2013,3,12/11/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,140,Jeffrey,Freeman,Yes,Las Vegas,Nevada
27292,15616,8/25/2015,1,8/26/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,2,$50.00,$25.00,0.48,140,Jeffrey,Freeman,Yes,Las Vegas,Nevada
28978,14893,4/24/2015,2,4/26/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,141,Tomasz,Burns,Yes,Lewisville,Texas
2945,2945,5/9/2013,2,5/11/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,143,Adrian,Vasquez,No,Lincoln,Nebraska
7272,7272,12/28/2014,0,12/28/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,144,Asier,Snyder,No,Little Rock,Arkansas
12015,7068,12/2/2014,0,12/2/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,145,Daniel,Simpson,No,Long Beach,California
23379,17359,12/28/2015,0,12/28/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,146,Hugo,Crawford,Yes,Los Angeles,California
15159,5346,7/3/2014,1,7/4/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,3,$107.97,$35.99,0.32,147,Simon,Jimenez,Yes,Louisville,Kentucky
986,986,4/15/2013,2,4/17/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,148,Alberto,Porter,No,Lowell,Massachusetts
3116,3116,1/25/2014,1,1/26/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,149,Michael,Mason,Yes,Lubbock,Texas
28278,16838,12/19/2015,1,12/20/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,3,$40.50,$13.50,0.45,149,Michael,Mason,Yes,Lubbock,Texas
7396,7396,12/22/2014,1,12/23/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,150,Arthur,Shaw,No,Macon,Georgia
24532,15058,5/30/2015,1,5/31/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,1,$25.00,$25.00,0.48,150,Arthur,Shaw,No,Macon,Georgia
4277,4277,3/7/2014,0,3/7/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,152,Nicholas,Wagner,Yes,Manchester,New Hampshire
15463,5650,5/23/2014,0,5/23/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,152,Nicholas,Wagner,Yes,Manchester,New Hampshire
23048,17025,12/12/2015,0,12/12/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,1,$25.00,$25.00,0.48,153,Filip,Hunter,No,McAllen,Texas
21988,15845,6/3/2015,0,6/3/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,154,Lauri,Romero,Yes,McKinney,Texas
12733,390,5/13/2012,1,5/14/2012,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,154,Lauri,Romero,Yes,McKinney,Texas
6308,6308,12/16/2014,1,12/17/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,158,Kaito,Palmer,Yes,Miami,Florida
15801,5988,3/9/2014,1,3/10/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,159,Ethan,Robertson,No,Miami Gardens,Florida
11450,6503,12/27/2014,1,12/28/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,159,Ethan,Robertson,No,Miami Gardens,Florida
8354,3407,5/4/2014,3,5/7/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,160,Andre,Black,No,Midland,Texas
25999,16866,12/4/2015,0,12/4/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,160,Andre,Black,No,Midland,Texas
30667,17174,12/4/2015,1,12/5/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,3,$75.00,$25.00,0.48,160,Andre,Black,No,Midland,Texas
13814,2295,12/25/2013,1,12/26/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,161,Marlon,Holmes,Yes,Milwaukee,Wisconsin
19425,6372,12/10/2014,1,12/11/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,161,Marlon,Holmes,Yes,Milwaukee,Wisconsin
28138,16663,12/10/2015,0,12/10/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,162,Pawel,Stone,Yes,Minneapolis,Minnesota
10748,5801,4/10/2014,2,4/12/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,162,Pawel,Stone,Yes,Minneapolis,Minnesota
30480,16924,12/28/2015,0,12/28/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,3,$45.00,$15.00,0.21,162,Pawel,Stone,Yes,Minneapolis,Minnesota
22733,16707,12/24/2015,2,12/26/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,163,Manuel,Meyer,Yes,Miramar,Florida
11994,7047,12/16/2014,1,12/17/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,163,Manuel,Meyer,Yes,Miramar,Florida
13206,1687,12/30/2013,1,12/31/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,163,Manuel,Meyer,Yes,Miramar,Florida
1276,1276,5/21/2013,0,5/21/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,164,Álvaro,Boyd,No,Mobile,Alabama
24619,15206,6/21/2015,0,6/21/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,2,$50.00,$25.00,0.48,165,Aitor,Mills,No,Modesto,California
1445,1445,8/13/2013,0,8/13/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,166,Arnau,Warren,No,Montgomery,Alabama
10950,6003,8/25/2014,0,8/25/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,166,Arnau,Warren,No,Montgomery,Alabama
23607,13075,1/23/2015,1,1/24/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,169,Eduardo,Rice,No,Murrieta,California
2280,2280,5/16/2013,2,5/18/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,169,Eduardo,Rice,No,Murrieta,California
28524,17140,12/6/2015,1,12/7/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,169,Eduardo,Rice,No,Murrieta,California
862,862,3/10/2013,0,3/10/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,170,Julian,Moreno,Yes,Naperville,Illinois
16626,6813,12/5/2014,0,12/5/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,171,Mohamed,Schmidt,Yes,Nashville,Tennessee
26366,17266,12/9/2015,0,12/9/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,171,Mohamed,Schmidt,Yes,Nashville,Tennessee
6116,6116,12/1/2014,1,12/2/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,171,Mohamed,Schmidt,Yes,Nashville,Tennessee
7408,7408,12/27/2014,1,12/28/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,171,Mohamed,Schmidt,Yes,Nashville,Tennessee
13315,1796,12/4/2013,0,12/4/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,172,Tobias,Patel,Yes,New Haven,Connecticut
6605,6605,12/17/2014,3,12/20/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,172,Tobias,Patel,Yes,New Haven,Connecticut
10138,5191,5/26/2014,0,5/26/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,172,Tobias,Patel,Yes,New Haven,Connecticut
27802,16255,12/16/2015,0,12/16/2015,complete,1,Accessories,3,Baskets,5,Sunlight Handlebar Basket,Sunlight,3,$75.00,$25.00,0.48,172,Tobias,Patel,Yes,New Haven,Connecticut
30613,17102,12/17/2015,1,12/18/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,173,Juan,Ferguson,Yes,New Orleans,Louisiana
13986,2467,12/29/2013,0,12/29/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,174,Lukáš,Nichols,Yes,New York,New York
21707,15265,5/19/2015,0,5/19/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,175,Arttu,Herrera,No,Newark,New Jersey
2767,2767,5/7/2013,1,5/8/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,175,Arttu,Herrera,No,Newark,New Jersey
19727,6674,12/28/2014,2,12/30/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,176,Noah,Medina,Yes,Newport News,Virginia
278,278,5/17/2012,0,5/17/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,177,Felix,Ryan,No,Norfolk,Virginia
11323,6376,12/31/2014,4,1/4/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,177,Felix,Ryan,No,Norfolk,Virginia
21454,8402,6/27/2012,2,6/29/2012,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,177,Felix,Ryan,No,Norfolk,Virginia
10069,5122,6/9/2014,0,6/9/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,178,Kristján,Fernandez,Yes,Norman,Oklahoma
15246,5433,4/2/2014,1,4/3/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,178,Kristján,Fernandez,Yes,Norman,Oklahoma
15752,5939,5/15/2014,1,5/16/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,179,Kenta,Weaver,Yes,North Charleston,South Carolina
30006,16309,12/16/2015,0,12/16/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,179,Kenta,Weaver,Yes,North Charleston,South Carolina
14111,2592,12/25/2013,3,12/28/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,3,$40.50,$13.50,0.45,179,Kenta,Weaver,Yes,North Charleston,South Carolina
15586,5773,8/18/2014,0,8/18/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,180,James,Daniels,Yes,Las Vegas,Nevada
15721,5908,7/20/2014,1,7/21/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,180,James,Daniels,Yes,Las Vegas,Nevada
20671,7619,3/3/2012,3,3/6/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,181,Isaac,Stephens,Yes,Norwalk,California
30948,17544,12/5/2015,0,12/5/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,3,$40.50,$13.50,0.45,181,Isaac,Stephens,Yes,Norwalk,California
25879,16740,12/5/2015,1,12/6/2015,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,1,$13.50,$13.50,0.45,182,Richard,Gardner,Yes,Oakland,California
12780,437,12/4/2012,11,12/15/2012,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,184,Diogo,Kelley,No,Odessa,Texas
2401,2401,12/23/2013,2,12/25/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,184,Diogo,Kelley,No,Odessa,Texas
21115,8063,5/5/2012,0,5/5/2012,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,185,Sergio,Dunn,Yes,Oklahoma City,Oklahoma
1067,1067,6/19/2013,0,6/19/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,185,Sergio,Dunn,Yes,Oklahoma City,Oklahoma
4257,4257,3/12/2014,1,3/13/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,186,Eneko,Pierce,No,Olathe,Kansas
10649,5702,4/20/2014,1,4/21/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,186,Eneko,Pierce,No,Olathe,Kansas
29786,16017,5/23/2015,1,5/24/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,187,Joel,Arnold,Yes,Omaha,Nebraska
20940,7888,8/6/2012,0,8/6/2012,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,188,Isak,Tran,Yes,Ontario,California
17693,2933,12/27/2013,0,12/27/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,190,Ricardo,Peters,Yes,Orlando,Florida
3266,3266,2/16/2014,0,2/16/2014,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,191,Daniel,Hawkins,No,Overland Park,Kansas
30047,16365,12/3/2015,0,12/3/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,191,Daniel,Hawkins,No,Overland Park,Kansas
18175,5122,5/18/2014,0,5/18/2014,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,3,$45.00,$15.00,0.21,191,Daniel,Hawkins,No,Overland Park,Kansas
907,907,4/29/2013,1,4/30/2013,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,194,José,Castro,Yes,Palmdale,California
20687,7635,3/2/2012,2,3/4/2012,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,194,José,Castro,Yes,Palmdale,California
3216,3216,2/24/2014,0,2/24/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,194,José,Castro,Yes,Palmdale,California
10861,5914,4/24/2014,0,4/24/2014,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,195,Vojtech,Hoffman,Yes,Pasadena,Texas
7968,3021,5/11/2013,0,5/11/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,197,Mattéo,Elliott,Yes,Paterson,New Jersey
13157,1638,12/31/2013,0,12/31/2013,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,3,$26.97,$8.99,0.37,198,Tim,Cunningham,Yes,Pearland,Texas
1598,1598,12/12/2013,2,12/14/2013,complete,2,Accessories,1,Bells,1,Sunlight Thumb Bell,Sunlight,2,$27.00,$13.50,0.45,199,Björn,Knight,No,Pembroke Pines,Florida
24874,15604,5/11/2015,0,5/11/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,200,Daiki,Bradley,No,Peoria,Arizona
22027,15933,7/11/2015,1,7/12/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,1,$15.00,$15.00,0.21,202,Nathan,Hudson,Yes,Philadelphia,Pennsylvania
7757,2810,12/12/2013,7,12/19/2013,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,2,$71.98,$35.99,0.32,202,Nathan,Hudson,Yes,Philadelphia,Pennsylvania
30706,17231,12/10/2015,1,12/11/2015,complete,1,Accessories,1,Bells,2,Pix 200 Bell,Pix,2,$17.98,$8.99,0.37,203,Noel,Duncan,Yes,Phoenix,Arizona
8299,3352,3/18/2014,5,3/23/2014,complete,1,Accessories,2,Locks,3,Maximo Lock,Maximo,1,$35.99,$35.99,0.32,204,Marcin,Armstrong,Yes,Pittsburgh,Pennsylvania
22093,16050,5/19/2015,1,5/20/2015,complete,1,Accessories,2,Locks,4,Bricks Chain Lock,Bricks,2,$30.00,$15.00,0.21,205,Fábio,Berry,No,Plano,Texas
